scenario_id,frame_idx,timestamp,ego_speed_ms,vru_distance_m,lighting,weather,road_condition,prism_score,prism_tier,top_factor,static_cue,adaptive_cue,under_warning,lead_time_s
prism_ar_advisory_0009,20,2.0,4.262104937594066,18.832367810400477,day,clear,dry,91.58178118044806,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,21,2.1,4.262104937594066,18.395802347289244,day,clear,dry,91.28802372341217,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,22,2.2,4.262104937594066,17.959850511620136,day,clear,dry,90.98332902636643,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,23,2.3,4.262104937594066,17.524558098389715,day,clear,dry,90.66717193264434,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,24,2.4,4.262104937594066,17.089975495383715,day,clear,dry,90.33898591998334,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,25,2.5,4.262104937594066,16.656158262537026,day,clear,dry,89.99815852573494,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,26,2.6,4.262104937594066,16.223167799336533,day,clear,dry,89.64402629920929,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,27,2.7,4.262104937594066,15.791072115884472,day,clear,dry,89.27586926816883,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,28,2.8,4.262104937594066,15.35994672639145,day,clear,dry,88.89290492166579,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,29,2.9,4.262104937594066,14.929875687727199,day,clear,dry,88.49428173394851,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,30,3.0,4.262104937594066,14.500952810394114,day,clear,dry,88.07907228666099,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,31,3.1,4.262104937594066,14.07328307511972,day,clear,dry,87.64626609248955,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,32,3.2,4.262104937594066,13.646984295459214,day,clear,dry,87.19476228734743,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,33,3.3,4.262104937594066,13.222189075695997,day,clear,dry,86.72336244614053,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,34,3.4,4.262104937594066,12.799047124348112,day,clear,dry,86.2307638970098,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,35,3.5,4.262104937594066,12.37772799725369,day,clear,dry,85.7155540709683,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,36,3.6,4.262104937594066,11.9584243611605,day,clear,dry,85.17620664136493,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,37,3.7,4.262104937594066,11.541355889759267,day,clear,dry,84.61108049772092,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,38,3.8,4.262104937594066,11.12677393009537,day,clear,dry,84.01842298294402,silent,trajectory,advisory,silent,0,0.0
prism_ar_advisory_0009,39,3.9,4.262104937594066,10.71496710931508,day,clear,dry,83.39637932888154,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0010,0,0.0,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,1,0.1,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,2,0.2,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,3,0.3,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,4,0.4,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,5,0.5,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,6,0.6,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,7,0.7,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,8,0.8,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,9,0.9,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,10,1.0,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,11,1.1,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,12,1.2,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,13,1.3,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,14,1.4,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,15,1.5,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,16,1.6,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,17,1.7,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,18,1.8,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,19,1.9,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,20,2.0,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,21,2.1,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,22,2.2,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,23,2.3,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,24,2.4,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,25,2.5,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,26,2.6,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,27,2.7,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,28,2.8,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,29,2.9,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,30,3.0,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,31,3.1,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,32,3.2,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,33,3.3,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,34,3.4,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,35,3.5,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,36,3.6,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,37,3.7,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,38,3.8,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0010,39,3.9,5.258087740085374,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,0,0.0,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,1,0.1,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,2,0.2,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,3,0.3,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,4,0.4,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,5,0.5,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,6,0.6,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,7,0.7,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,8,0.8,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,9,0.9,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,10,1.0,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,11,1.1,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,12,1.2,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,13,1.3,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,14,1.4,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,15,1.5,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,16,1.6,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,17,1.7,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,18,1.8,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,19,1.9,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,20,2.0,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,21,2.1,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,22,2.2,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,23,2.3,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,24,2.4,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,25,2.5,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,26,2.6,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,27,2.7,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,28,2.8,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,29,2.9,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,30,3.0,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,31,3.1,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,32,3.2,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,33,3.3,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,34,3.4,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,35,3.5,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,36,3.6,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,37,3.7,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,38,3.8,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0011,39,3.9,5.4706980243949035,inf,day,clear,dry,100.0,silent,environmental,advisory,silent,0,0.0
prism_ar_silent_0012,0,0.0,3.167030098244257,25.913248519259664,day,clear,dry,97.7042847085179,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,1,0.1,3.167030098244257,25.589406107005527,day,clear,dry,97.62412449815358,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,2,0.2,3.167030098244257,25.265588885668,day,clear,dry,97.54112740302371,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,3,0.3,3.167030098244257,24.941797836401626,day,clear,dry,97.45518849143265,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,4,0.4,3.167030098244257,24.61803399189844,day,clear,dry,97.36619843160952,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,5,0.5,3.167030098244257,24.294298439811048,day,clear,dry,97.27404325146163,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,6,0.6,3.167030098244257,23.970592326451673,day,clear,dry,97.17860408002016,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,7,0.7,3.167030098244257,23.646916860793542,day,clear,dry,97.07975686882247,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,8,0.8,3.167030098244257,23.32327331880369,day,clear,dry,96.97737209129136,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,9,0.9,3.167030098244257,22.999663048139602,day,clear,dry,96.87131441796689,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,10,1.0,3.167030098244257,22.67608747324583,day,clear,dry,96.76144236522126,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,11,1.1,3.167030098244257,22.35254810089074,day,clear,dry,96.64760791483661,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,12,1.2,3.167030098244257,22.029046526188377,day,clear,dry,96.52965610155023,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,13,1.3,3.167030098244257,21.70558443915552,day,clear,dry,96.40742456536633,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,14,1.4,3.167030098244257,21.382163631860273,day,clear,dry,96.28074306509681,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,15,1.5,3.167030098244257,21.058786006225187,day,clear,dry,96.1494329492215,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,16,1.6,3.167030098244257,20.735453582555735,day,clear,dry,96.01330657974896,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,17,1.7,3.167030098244257,20.41216850887385,day,clear,dry,95.87216670430611,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,18,1.8,3.167030098244257,20.088933071146386,day,clear,dry,95.72580577118877,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,19,1.9,3.167030098244257,19.765749704509986,day,clear,dry,95.5740051815566,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,20,2.0,3.167030098244257,19.44262100560709,day,clear,dry,95.41653447235572,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,21,2.1,3.167030098244257,19.119549746163262,day,clear,dry,95.2531504228918,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,22,2.2,3.167030098244257,18.796538887953524,day,clear,dry,95.08359607725352,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,23,2.3,3.167030098244257,18.473591599325953,day,clear,dry,94.90759967399526,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,24,2.4,3.167030098244257,18.150711273474208,day,clear,dry,94.72487347362458,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,25,2.5,3.167030098244257,17.82790154867816,day,clear,dry,94.53511247349861,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,26,2.6,3.167030098244257,17.505166330763565,day,clear,dry,94.33799299871193,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,27,2.7,3.167030098244257,17.18250981806894,day,clear,dry,94.13317115645097,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,28,2.8,3.167030098244257,16.85993652925101,day,clear,dry,93.92028114009523,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,29,2.9,3.167030098244257,16.53745133431115,day,clear,dry,93.69893336806155,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,30,3.0,3.167030098244257,16.21505948928485,day,clear,dry,93.4687124410156,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,31,3.1,3.167030098244257,15.892766675106751,day,clear,dry,93.22917489961746,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,32,3.2,3.167030098244257,15.570579041247008,day,clear,dry,92.97984676343293,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,33,3.3,3.167030098244257,15.248503254813485,day,clear,dry,92.72022083004174,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,34,3.4,3.167030098244257,14.926546555931626,day,clear,dry,92.44975371172629,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,35,3.5,3.167030098244257,14.604716820354,day,clear,dry,92.16786258545918,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,36,3.6,3.167030098244257,14.283022630419227,day,clear,dry,91.87392163026391,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,37,3.7,3.167030098244257,13.961473355681498,day,clear,dry,91.56725812445868,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,38,3.8,3.167030098244257,13.640079244774974,day,clear,dry,91.2471481738833,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0012,39,3.9,3.167030098244257,13.318851530371438,day,clear,dry,90.9128120410646,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,0,0.0,2.9800326022362205,24.265514953893465,day,clear,dry,97.66876842938063,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,1,0.1,2.9800326022362205,23.96092376377067,day,clear,dry,97.58708747801302,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,2,0.2,2.9800326022362205,23.656359741304197,day,clear,dry,97.50248859795866,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,3,0.3,2.9800326022362205,23.351823949489074,day,clear,dry,97.41486140738857,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,4,0.4,2.9800326022362205,23.04731750740268,day,clear,dry,97.32409070267536,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,5,0.5,2.9800326022362205,22.742841593945425,day,clear,dry,97.2300561846431,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,6,0.6,2.9800326022362205,22.438397451884207,day,clear,dry,97.13263216404209,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,7,0.7,2.9800326022362205,22.13398639222764,day,clear,dry,97.03168724435206,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,8,0.8,2.9800326022362205,21.829609798965222,day,clear,dry,96.92708397983252,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,9,0.9,2.9800326022362205,21.525269134206056,day,clear,dry,96.81867850653482,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,10,1.0,2.9800326022362205,21.220965943757008,day,clear,dry,96.7063201437681,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,11,1.1,2.9800326022362205,20.91670186318462,day,clear,dry,96.58985096326643,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,12,1.2,2.9800326022362205,20.612478624410322,day,clear,dry,96.46910532303657,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,13,1.3,2.9800326022362205,20.308298062894373,day,clear,dry,96.34390936257267,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,14,1.4,2.9800326022362205,20.00416212547058,day,clear,dry,96.21408045580307,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,15,1.5,2.9800326022362205,19.700072878901466,day,clear,dry,96.07942661778432,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,16,1.6,2.9800326022362205,19.396032519232175,day,clear,dry,95.93974586077434,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,17,1.7,2.9800326022362205,19.092043382031175,day,clear,dry,95.7948254948996,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,18,1.8,2.9800326022362205,18.788107953617207,day,clear,dry,95.64444136817683,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,19,1.9,2.9800326022362205,18.4842288833847,day,clear,dry,95.48835704015576,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,20,2.0,2.9800326022362205,18.18040899735475,day,clear,dry,95.326322882913,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,21,2.1,2.9800326022362205,17.876651313095728,day,clear,dry,95.15807510254727,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,22,2.2,2.9800326022362205,17.572959056177258,day,clear,dry,94.98333467369795,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,23,2.3,2.9800326022362205,17.269335678343936,day,clear,dry,94.80180617893417,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,24,2.4,2.9800326022362205,16.96578487762145,day,clear,dry,94.61317654413479,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,25,2.5,2.9800326022362205,16.662310620598205,day,clear,dry,94.41711366020427,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,26,2.6,2.9800326022362205,16.358917167161042,day,clear,dry,94.21326488064211,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,27,2.7,2.9800326022362205,16.05560909800491,day,clear,dry,94.00125538360872,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,28,2.8,2.9800326022362205,15.752391345284858,day,clear,dry,93.78068638621014,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,29,2.9,2.9800326022362205,15.449269226835224,day,clear,dry,93.55113319776437,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,30,3.0,2.9800326022362205,15.146248484447751,day,clear,dry,93.31214309782312,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,31,3.1,2.9800326022362205,14.843335326778785,day,clear,dry,93.06323302371565,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,32,3.2,2.9800326022362205,14.540536477548814,day,clear,dry,92.8038870513781,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,33,3.3,2.9800326022362205,14.237859229807746,day,clear,dry,92.53355365225528,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,34,3.4,2.9800326022362205,13.935311507170587,day,clear,dry,92.25164270815,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,35,3.5,2.9800326022362205,13.632901933084742,day,clear,dry,91.95752226509384,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,36,3.6,2.9800326022362205,13.330639909377785,day,clear,dry,91.6505150066872,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,37,3.7,2.9800326022362205,13.028535705559975,day,clear,dry,91.32989442698894,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,38,3.8,2.9800326022362205,12.726600560627805,day,clear,dry,90.99488068303867,silent,trajectory,advisory,silent,0,0.0
prism_ar_silent_0013,39,3.9,2.9800326022362205,12.424846799444172,day,clear,dry,90.64463610761213,silent,trajectory,advisory,silent,0,0.0
